Category,Workplace,Location,Department,Type,City,Region,Country,Workplace_Standardized,Employment_Type,Department_Category,Category_Normalized,Country_Normalized,City_Normalized,Job_ID,Location_ID,Department_ID,Category_ID,Priority_Class,Geographic_Region,Demand_Score,Demand_Score_Normalized,Created_At,Data_Quality_Score,Is_Active,Job_Description
UI/UX,Hybrid,"Maadi, Al Qāhirah, Egypt",Software Development,Full time,Maadi,Al Qāhirah,Egypt,Hybrid,Full-Time,Technology & Data,Ui/Ux,Egypt,Maadi,JOB_000913,LOC_0122,DEPT_0223,CAT_005,Normal-High,Other,1,1.92,2026-02-23 17:13:21,100,True,"Design intuitive user interfaces and seamless user experiences for web and mobile applications. Proficient in Figma, Adobe XD, and Sketch. Conduct user research, create wireframes, prototypes, and collaborate with developers on implementation. This is a hybrid Full-Time role with flexible work arrangements."
UI/UX,Remote,"Riyadh, Riyadh Province, Saudi Arabia",Product Development,Full time,Riyadh,Riyadh Province,Saudi Arabia,Remote,Full-Time,Other,Ui/Ux,Saudi Arabia,Riyadh,JOB_000914,LOC_0177,DEPT_0194,CAT_005,Normal-High,Other,10,19.23,2026-02-23 17:13:21,100,True,"Create user-centered designs for digital products. Conduct research, build wireframes and prototypes, and collaborate with developers to deliver polished UI/UX solutions. This is a fully remote Full-Time position."
UI/UX,Remote,Philippines,Unspecified Department,Not Specified,Unknown,Unknown,Philippines,Remote,Not Specified,Other,Ui/Ux,Philippines,Unknown,JOB_000917,LOC_0227,DEPT_0257,CAT_005,Normal,Asia Pacific,4,7.69,2026-02-23 17:13:21,100,True,"Create user-centered designs for digital products. Conduct research, build wireframes and prototypes, and collaborate with developers to deliver polished UI/UX solutions. This is a fully remote Not Specified position."
UI/UX,Remote,"Makati, Metro Manila, Philippines",Fulfilment,Full time,Makati,Metro Manila,Philippines,Remote,Full-Time,Other,Ui/Ux,Philippines,Makati,JOB_000919,LOC_0124,DEPT_0114,CAT_005,Normal-High,Asia Pacific,4,7.69,2026-02-23 17:13:21,100,True,"Create user-centered designs for digital products. Conduct research, build wireframes and prototypes, and collaborate with developers to deliver polished UI/UX solutions. This is a fully remote Full-Time position."
UI/UX,Hybrid,"Phra Khanong, Bangkok, Thailand",Development,Full time,Phra Khanong,Bangkok,Thailand,Hybrid,Full-Time,Other,Ui/Ux,Thailand,Phra Khanong,JOB_000922,LOC_0167,DEPT_0091,CAT_005,Normal-High,Other,3,5.77,2026-02-23 17:13:21,100,True,"Create user-centered designs for digital products. Conduct research, build wireframes and prototypes, and collaborate with developers to deliver polished UI/UX solutions. This is a hybrid Full-Time role with flexible work arrangements."
UI/UX,Remote,"Manila, Metro Manila, Philippines",Active Pooling,Full time,Manila,Metro Manila,Philippines,Remote,Full-Time,Other,Ui/Ux,Philippines,Manila,JOB_000924,LOC_0128,DEPT_0011,CAT_005,Normal-High,Asia Pacific,2,3.85,2026-02-23 17:13:21,100,True,"Create user-centered designs for digital products. Conduct research, build wireframes and prototypes, and collaborate with developers to deliver polished UI/UX solutions. This is a fully remote Full-Time position."
UI/UX,On-site,"Riyadh, Riyadh Province, Saudi Arabia","Bayut KSA, Internal Audit & Compliance",Not Specified,Riyadh,Riyadh Province,Saudi Arabia,On-Site,Not Specified,Technology & Data,Ui/Ux,Saudi Arabia,Riyadh,JOB_000936,LOC_0177,DEPT_0024,CAT_005,Normal,Other,10,19.23,2026-02-23 17:13:21,100,True,"Design intuitive user interfaces and seamless user experiences for web and mobile applications. Proficient in Figma, Adobe XD, and Sketch. Conduct user research, create wireframes, prototypes, and collaborate with developers on implementation. This is an on-site Not Specified position."
UI/UX,Remote,"Recife, State of Pernambuco, Brazil",Art,Full time,Recife,State of Pernambuco,Brazil,Remote,Full-Time,Other,Ui/Ux,Brazil,Recife,JOB_000937,LOC_0174,DEPT_0016,CAT_005,Normal-High,Other,1,1.92,2026-02-23 17:13:21,100,True,"Create user-centered designs for digital products. Conduct research, build wireframes and prototypes, and collaborate with developers to deliver polished UI/UX solutions. This is a fully remote Full-Time position."
UI/UX,Remote,"Hove, Brighton and Hove, United Kingdom",Art,Full time,Hove,Brighton and Hove,United Kingdom,Remote,Full-Time,Other,Ui/Ux,United Kingdom,Hove,JOB_000938,LOC_0088,DEPT_0016,CAT_005,Normal-High,Europe,1,1.92,2026-02-23 17:13:21,100,True,"Create user-centered designs for digital products. Conduct research, build wireframes and prototypes, and collaborate with developers to deliver polished UI/UX solutions. This is a fully remote Full-Time position."
UI/UX,On-site,"London, England, United Kingdom",Unspecified Department,Full time,London,England,United Kingdom,On-Site,Full-Time,Other,Ui/Ux,United Kingdom,London,JOB_000940,LOC_0117,DEPT_0257,CAT_005,Normal,Europe,52,100.0,2026-02-23 17:13:21,100,True,"Create user-centered designs for digital products. Conduct research, build wireframes and prototypes, and collaborate with developers to deliver polished UI/UX solutions. This is an on-site Full-Time position."
UI/UX,Remote,"Scottsdale, Arizona, United States",Technology,Full time,Scottsdale,Arizona,United States,Remote,Full-Time,Technology & Data,Ui/Ux,United States,Scottsdale,JOB_000942,LOC_0188,DEPT_0240,CAT_005,Premium,North America,3,5.77,2026-02-23 17:13:21,100,True,"Design intuitive user interfaces and seamless user experiences for web and mobile applications. Proficient in Figma, Adobe XD, and Sketch. Conduct user research, create wireframes, prototypes, and collaborate with developers on implementation. This is a fully remote Full-Time position."
UI/UX,On-site,"Dubai, Dubai, United Arab Emirates",Digital Solutions,Full time,Dubai,Dubai,United Arab Emirates,On-Site,Full-Time,Technology & Data,Ui/Ux,United Arab Emirates,Dubai,JOB_000955,LOC_0068,DEPT_0094,CAT_005,Normal,Other,11,21.15,2026-02-23 17:13:21,100,True,"Design intuitive user interfaces and seamless user experiences for web and mobile applications. Proficient in Figma, Adobe XD, and Sketch. Conduct user research, create wireframes, prototypes, and collaborate with developers on implementation. This is an on-site Full-Time position."
UI/UX,Remote,United States,Unspecified Department,Contract,Unknown,Unknown,United States,Remote,Contract,Other,Ui/Ux,United States,Unknown,JOB_000956,LOC_0235,DEPT_0257,CAT_005,Normal,North America,24,46.15,2026-02-23 17:13:21,100,True,"Create user-centered designs for digital products. Conduct research, build wireframes and prototypes, and collaborate with developers to deliver polished UI/UX solutions. This is a fully remote Contract position."
UI/UX,Remote,United States,Creative Team,Full time,Unknown,Unknown,United States,Remote,Full-Time,Other,Ui/Ux,United States,Unknown,JOB_000959,LOC_0235,DEPT_0058,CAT_005,Normal-High,North America,24,46.15,2026-02-23 17:13:21,100,True,"Create user-centered designs for digital products. Conduct research, build wireframes and prototypes, and collaborate with developers to deliver polished UI/UX solutions. This is a fully remote Full-Time position."
UI/UX,Remote,"Melbourne, Victoria, Australia",Product,Full time,Melbourne,Victoria,Australia,Remote,Full-Time,Other,Ui/Ux,Australia,Melbourne,JOB_000960,LOC_0131,DEPT_0187,CAT_005,Normal-High,Asia Pacific,5,9.62,2026-02-23 17:13:21,100,True,"Create user-centered designs for digital products. Conduct research, build wireframes and prototypes, and collaborate with developers to deliver polished UI/UX solutions. This is a fully remote Full-Time position."
UI/UX,On-site,"Zürich, Zurich, Switzerland",Design,Full time,Zürich,Zurich,Switzerland,On-Site,Full-Time,Other,Ui/Ux,Switzerland,Zürich,JOB_000962,LOC_0255,DEPT_0086,CAT_005,Normal,Other,2,3.85,2026-02-23 17:13:21,100,True,"Create user-centered designs for digital products. Conduct research, build wireframes and prototypes, and collaborate with developers to deliver polished UI/UX solutions. This is an on-site Full-Time position."
UI/UX,Remote,"Palm Beach Gardens, Florida, United States",Product,Full time,Palm Beach Gardens,Florida,United States,Remote,Full-Time,Other,Ui/Ux,United States,Palm Beach Gardens,JOB_000963,LOC_0161,DEPT_0187,CAT_005,Normal-High,North America,1,1.92,2026-02-23 17:13:21,100,True,"Create user-centered designs for digital products. Conduct research, build wireframes and prototypes, and collaborate with developers to deliver polished UI/UX solutions. This is a fully remote Full-Time position."
UI/UX,On-site,"Barcelona, Catalonia, Spain",Product,Not Specified,Barcelona,Catalonia,Spain,On-Site,Not Specified,Other,Ui/Ux,Spain,Barcelona,JOB_000964,LOC_0022,DEPT_0187,CAT_005,Normal,Europe,1,1.92,2026-02-23 17:13:21,100,True,"Create user-centered designs for digital products. Conduct research, build wireframes and prototypes, and collaborate with developers to deliver polished UI/UX solutions. This is an on-site Not Specified position."
UI/UX,Remote,"Cairo, Cairo Governorate, Egypt",Product and Design,Full time,Cairo,Cairo Governorate,Egypt,Remote,Full-Time,Other,Ui/Ux,Egypt,Cairo,JOB_000975,LOC_0042,DEPT_0195,CAT_005,Normal-High,Other,12,23.08,2026-02-23 17:13:21,100,True,"Create user-centered designs for digital products. Conduct research, build wireframes and prototypes, and collaborate with developers to deliver polished UI/UX solutions. This is a fully remote Full-Time position."
UI/UX,On-site,"Los Angeles, California, United States",Art,Full time,Los Angeles,California,United States,On-Site,Full-Time,Other,Ui/Ux,United States,Los Angeles,JOB_000978,LOC_0118,DEPT_0016,CAT_005,Normal,North America,3,5.77,2026-02-23 17:13:21,100,True,"Create user-centered designs for digital products. Conduct research, build wireframes and prototypes, and collaborate with developers to deliver polished UI/UX solutions. This is an on-site Full-Time position."
UI/UX,Remote,Japan,Create Talent Community,Full time,Unknown,Unknown,Japan,Remote,Full-Time,Technology & Data,Ui/Ux,Japan,Unknown,JOB_000979,LOC_0224,DEPT_0056,CAT_005,Premium,Asia Pacific,2,3.85,2026-02-23 17:13:21,100,True,"Design intuitive user interfaces and seamless user experiences for web and mobile applications. Proficient in Figma, Adobe XD, and Sketch. Conduct user research, create wireframes, prototypes, and collaborate with developers on implementation. This is a fully remote Full-Time position."
UI/UX,Remote,China,Create Talent Community,Full time,Unknown,Unknown,China,Remote,Full-Time,Technology & Data,Ui/Ux,China,Unknown,JOB_000984,LOC_0217,DEPT_0056,CAT_005,Premium,Asia Pacific,1,1.92,2026-02-23 17:13:21,100,True,"Design intuitive user interfaces and seamless user experiences for web and mobile applications. Proficient in Figma, Adobe XD, and Sketch. Conduct user research, create wireframes, prototypes, and collaborate with developers on implementation. This is a fully remote Full-Time position."
UI/UX,Unknown,Japan,Create Talent Community,Full time,Unknown,Unknown,Japan,Unknown,Full-Time,Technology & Data,Ui/Ux,Japan,Unknown,JOB_000989,LOC_0224,DEPT_0056,CAT_005,Normal,Asia Pacific,2,3.85,2026-02-23 17:13:21,100,True,"Design intuitive user interfaces and seamless user experiences for web and mobile applications. Proficient in Figma, Adobe XD, and Sketch. Conduct user research, create wireframes, prototypes, and collaborate with developers on implementation. This is an on-site Full-Time position."
UI/UX,Hybrid,"Bangalore, Karnataka, India",ENG,Full time,Bangalore,Karnataka,India,Hybrid,Full-Time,Other,Ui/Ux,India,Bangalore,JOB_000995,LOC_0020,DEPT_0097,CAT_005,Normal-High,Asia Pacific,2,3.85,2026-02-23 17:13:21,100,True,"Create user-centered designs for digital products. Conduct research, build wireframes and prototypes, and collaborate with developers to deliver polished UI/UX solutions. This is a hybrid Full-Time role with flexible work arrangements."
UI/UX,On-site,"Guildford, England, United Kingdom",Programming,Full time,Guildford,England,United Kingdom,On-Site,Full-Time,Other,Ui/Ux,United Kingdom,Guildford,JOB_000996,LOC_0083,DEPT_0200,CAT_005,Normal,Europe,1,1.92,2026-02-23 17:13:21,100,True,"Create user-centered designs for digital products. Conduct research, build wireframes and prototypes, and collaborate with developers to deliver polished UI/UX solutions. This is an on-site Full-Time position."
UI/UX,Remote,United States,Design,Full time,Unknown,Unknown,United States,Remote,Full-Time,Other,Ui/Ux,United States,Unknown,JOB_000997,LOC_0235,DEPT_0086,CAT_005,Normal-High,North America,24,46.15,2026-02-23 17:13:21,100,True,"Create user-centered designs for digital products. Conduct research, build wireframes and prototypes, and collaborate with developers to deliver polished UI/UX solutions. This is a fully remote Full-Time position."
